date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,h2s,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2,casos_total,poblacio_total,incidencia_1000
2018-01-20,2.1,253.5,53.8,1014.7,115.6,13.2,17.1,9.3,0,2.42,NA,NA,24.65,30.74,68.39,NA,NA,NA,NA,38,26395,1.4396666035233945
2018-01-21,4.2,290.2,54.6,1014.1,111.8,17.4,22.2,14.9,0,1.38,NA,NA,4.96,21.26,28.83,NA,NA,NA,NA,44,31799,1.3836913110475173
2018-01-22,2.1,209.3,58.8,1017.5,122.6,15.9,20.7,14,0,2.04,NA,NA,11.83,29.52,47.48,NA,NA,NA,NA,167,78532,2.1265216726939338
2018-01-23,1.3,181.6,67.1,1021.8,118.2,14.1,16.5,11.8,0,2.46,NA,NA,49.65,42.96,118.7,NA,NA,NA,NA,157,84228,1.8639882224438429
2018-01-24,1.3,204.8,74.3,1022.6,121.6,13.4,17,9.7,0,3.07,NA,NA,74.87,47.78,162.3,NA,NA,NA,NA,124,70549,1.7576436235807738
2018-01-25,1.6,232.4,75.8,1015.3,30.6,13.3,14.2,12.4,0,4.66,NA,NA,53.09,61.09,142.17,NA,NA,NA,NA,133,84229,1.5790286006007432
2018-01-26,2.1,201.9,83.8,1011.4,10.4,9.6,13.1,7.9,40.3,2.32,NA,NA,25.17,51.65,90,NA,NA,NA,NA,95,55391,1.7150800671589248
2018-01-27,1.8,163.8,60.1,1022.6,92.2,11.3,13.5,8.9,0,1.4,NA,NA,32.91,37.57,87.91,NA,NA,NA,NA,23,18823,1.2219093662009244
2018-01-28,1.7,105.5,62.2,1031.3,131,13.1,15,11.9,0,2.16,NA,NA,17.52,37.65,64.26,NA,NA,NA,NA,47,39477,1.190566659067305
2018-01-29,1.8,260.9,59.9,1029.5,132.8,12.9,16.5,10.6,0,2.97,NA,NA,39.39,44.7,104.87,NA,NA,NA,NA,126,68685,1.834461672854335
2018-01-30,1.3,180.5,66.8,1025,129.9,12.2,15.9,9.7,0,3.8,NA,NA,70.65,54.96,162.78,NA,NA,NA,NA,120,73899,1.6238379409734909
2018-01-31,1.8,196.1,67.1,1018.5,137.4,11.8,15.8,8.3,0,3.97,NA,NA,66.35,49.7,151.26,NA,NA,NA,NA,112,63716,1.7578002385586038
2018-02-01,1.8,166.6,72.5,1005.6,36.6,9.7,11.9,7.1,5.9,2.55,NA,NA,57.78,52.83,140.91,NA,NA,NA,NA,121,70683,1.7118684832279332
2018-02-02,1.9,246.5,54,1002.4,69.5,8.8,11.2,7,0,1.87,NA,NA,28.57,42.35,85.91,NA,NA,NA,NA,139,69092,2.0118103398367393
2018-02-03,3.4,288.5,42.6,1006.2,131.4,9.2,12.2,5.6,0,1.06,NA,NA,4.17,20.22,26.61,NA,NA,NA,NA,31,26692,1.1613966731604974
2018-02-04,2.9,127.2,73.9,1006.8,15.7,8.7,10,7.2,15.3,1.94,NA,NA,10.96,43.3,59.87,NA,NA,NA,NA,23,19687,1.1682836389495606
2018-02-05,1.8,99.8,88,1004.1,29.5,9.3,11.1,7.4,31.6,3.46,NA,NA,44.62,65.38,133.76,NA,NA,NA,NA,172,79921,2.152125223658363
2018-02-06,1.7,123.4,72.4,1002.9,70.3,9.3,11.2,7.9,2.1,2.11,NA,NA,28.74,41.78,85.74,NA,NA,NA,NA,115,68439,1.6803284676865529
2018-02-07,2.1,267.1,47.9,1007.6,152.7,8.2,11.5,5.2,0,1.25,NA,NA,21.74,35.3,68.22,NA,NA,NA,NA,102,70506,1.4466853884775763
2018-02-08,1.7,100.6,68.8,1013.7,55.6,5.2,7,2.9,7.2,2.23,NA,NA,38.83,48.83,108.09,NA,NA,NA,NA,105,66911,1.5692487035016662
2018-02-09,1.8,200.2,50.4,1013.3,144.6,7.1,10.4,3.6,0,1.53,NA,NA,33.57,40.35,91.61,NA,NA,NA,NA,94,55377,1.6974556223702981
2018-02-10,2,219.9,36.9,1012.4,157.3,8.9,12.9,6,0,2.77,NA,NA,25.35,45.22,84,NA,NA,NA,NA,38,36274,1.0475822903457022
2018-02-11,2.2,243.9,52.5,1011.3,139.3,10.5,14.9,5.8,0,1.72,NA,NA,6.7,31.57,41.78,NA,NA,NA,NA,33,23719,1.3912896833761963
2018-02-12,1.7,119.3,81.6,1012.5,16.1,8.2,12.6,3.1,14.4,2.07,NA,NA,18.26,50.39,78.09,NA,NA,NA,NA,120,68441,1.7533349892608232
2018-02-13,2.9,276,58.1,1012.3,118.2,6.8,10.8,3.4,0,2.74,NA,NA,20.91,37.7,69.78,NA,NA,NA,NA,111,67664,1.6404587372901396
2018-02-14,1.2,211.9,63.4,1012.7,68.1,9.1,11.6,6.1,0,4.44,NA,NA,77.04,51.87,169.48,NA,NA,NA,NA,131,74290,1.763359806165029
2018-02-15,1.1,196.5,73,1017.7,158,12.7,16.5,8.7,0,3.19,NA,NA,59.3,46.87,137.48,NA,NA,NA,NA,122,69118,1.765097369715559
2018-02-16,1.5,245.5,76.5,1018.1,85.5,13.7,17.4,11.3,0,4.89,NA,NA,60.82,51.09,144,NA,NA,NA,NA,106,63680,1.664572864321608
2018-02-17,1.8,195.6,85.2,1016.4,57.5,12,14,9.8,0,2.18,NA,NA,17.26,43.3,69.3,NA,NA,NA,NA,28,21227,1.3190747632731898
2018-02-18,1.5,179.9,65,1016.3,150,12.1,13.9,9.4,0.1,1.31,NA,NA,6.91,28,38.09,NA,NA,NA,NA,23,14606,1.5746953306860194
2018-02-19,1.5,122.6,73.9,1012.4,79.6,11.2,12.4,9.3,0,1.81,NA,NA,29,44.3,88.57,NA,NA,NA,NA,162,90810,1.78394449950446
2018-02-20,1.4,181.8,72.9,1006.5,100.9,12.8,15.3,11.5,0,1.62,NA,NA,35.26,46.52,100.17,NA,NA,NA,NA,112,75108,1.4911860254566756
2018-02-21,2.2,145.9,52.2,1003,117,11,15.5,7.4,0.3,2.78,NA,NA,33.61,47.39,98.65,NA,NA,NA,NA,89,51537,1.726914643848109
2018-02-22,1.7,123,52.8,1002.3,156,8,9.9,5.7,0,3.14,NA,NA,29.09,39,83.17,NA,NA,NA,NA,126,66011,1.9087727802941934
2018-02-23,1.7,207.4,56.3,1002.7,162.6,8.4,10.7,6.3,0,2.27,NA,NA,26.87,48.91,89.74,NA,NA,NA,NA,84,43287,1.9405364197103057
2018-02-24,1.7,228.4,52.3,1004,181.2,9.5,12.2,6.2,0,2.51,NA,NA,23.26,47.52,82.87,NA,NA,NA,NA,21,14459,1.4523825990732417
2018-02-25,1.8,210.2,47.9,1004.6,180.5,11.8,14.9,8.2,0,1.38,NA,NA,15,43.91,66.74,NA,NA,NA,NA,22,19174,1.147387086679879
2018-02-26,2.5,96.6,64.7,1004.3,49,7.8,10.4,3.2,0.1,2.45,NA,NA,29.43,46.78,91.52,NA,NA,NA,NA,114,65202,1.7484126253795897
2018-02-27,1.9,103.7,62.7,1005.5,54.1,3.1,4.5,1.8,1.5,2.23,NA,NA,18.87,48.87,77.39,NA,NA,NA,NA,88,50210,1.752638916550488
2018-02-28,1.9,89.9,83.1,998.9,17.4,5.1,8.8,1.1,11.1,2.21,NA,NA,28.74,53.78,97.7,NA,NA,NA,NA,55,31034,1.7722497905522976
2018-03-01,1.5,148.2,87.9,988.5,99.4,11.8,14.3,8.8,1.7,2.97,NA,NA,30.74,61.87,108.74,NA,NA,NA,NA,126,73410,1.71638741315897
2018-03-02,4.1,265.7,49.9,994.1,154.6,12.6,15.5,10.4,2.2,2.52,NA,NA,11.17,29.13,45.83,NA,NA,NA,NA,95,49988,1.900456109466272
2018-03-03,3.3,270.5,61.8,994.3,183.2,14.3,18.9,10.6,0.8,1.57,NA,NA,10.17,36.39,51.7,NA,NA,NA,NA,26,14536,1.7886626307099616
2018-03-04,1.7,211.9,74.8,993.1,115.4,13.8,16.7,11.8,0.8,1.43,NA,NA,11.91,37.87,55.96,NA,NA,NA,NA,42,30932,1.3578171472908316
2018-03-05,2.5,247.5,71.2,988.8,100.8,12.7,15.4,11,3,2.59,NA,NA,31.48,39.62,87.76,NA,NA,NA,NA,126,65735,1.916787099718567
2018-03-06,3,260.2,52.6,992.6,198.6,13.2,17.8,9.9,0,2.25,NA,NA,8.52,29.43,42.26,NA,NA,NA,NA,116,62726,1.8493128846092528
2018-03-07,2.6,251.1,45,1002.4,216.4,13,17,8.9,0,2.49,NA,NA,26.7,36.22,76.78,NA,NA,NA,NA,107,63602,1.6823370334266219
2018-03-08,1.9,213.9,62.3,1006.1,97.1,12.3,15.2,10.4,0.1,2.29,NA,NA,25.7,46.61,85.7,NA,NA,NA,NA,104,59272,1.7546227561074368
2018-03-09,1.8,235.1,74.6,1007.5,199.9,13.8,17.5,9.9,0,3.83,NA,NA,53.26,60.74,142.26,NA,NA,NA,NA,91,47289,1.9243375837932712
2018-03-10,2.5,245.1,76.8,1001.9,205.4,16,20.9,12.9,0.6,2.16,NA,NA,12.04,35.7,53.91,NA,NA,NA,NA,21,16397,1.2807220833079223
2018-03-11,3.1,263.1,60.7,996.3,143.9,15.4,18.7,13.1,0,1.04,NA,NA,2.09,21.22,23.91,NA,NA,NA,NA,44,37565,1.171303074670571
2018-03-12,3.4,257.7,44.3,1004.6,212.4,15.5,19.5,12.6,0,1.1,NA,NA,5.61,25.87,34.09,NA,NA,NA,NA,106,56995,1.8598122642337047
2018-03-13,1.8,187.6,61.1,1010.6,132,13.5,16.6,11.2,0,1.99,NA,NA,33.78,49.26,100.78,NA,NA,NA,NA,126,70899,1.7771759827360047
2018-03-14,1.6,201.9,70.1,1005.4,165,13.8,16.3,10.7,0,2.13,NA,NA,30.61,48.43,95.17,NA,NA,NA,NA,69,46540,1.482595616673829
2018-03-15,2.9,272.1,55.2,995.3,173.6,15.6,19.9,13.3,0.5,2.03,NA,NA,6.48,35.43,45.04,NA,NA,NA,NA,101,58036,1.7402991246812325
2018-03-16,2.7,272.2,43.8,998.3,212.9,15,18.2,12.2,0,3.17,NA,NA,14.19,39.52,61,NA,NA,NA,NA,77,47418,1.6238559196929436
2018-03-17,3,286.1,53,994.8,142.1,11.5,15.8,8.4,0.7,1.33,NA,NA,4.17,22.09,27.96,NA,NA,NA,NA,30,26130,1.1481056257175661
2018-03-18,2.4,204.9,54.5,996.3,234.9,10.7,15.5,6.8,0,2.35,NA,NA,6.09,24.65,33.91,NA,NA,NA,NA,30,23069,1.3004464866270753
2018-03-19,3,289.9,51.2,999.5,193.1,11.2,15.6,6.4,3,2.45,NA,NA,10.48,29.22,44.87,NA,NA,NA,NA,105,65171,1.6111460618986972
2018-03-20,2.4,251.2,63.7,1002.4,162.6,8.4,12.5,2.8,21.6,2.41,NA,NA,12.43,32.83,51.57,NA,NA,NA,NA,97,56519,1.7162370176400856
2018-03-21,2.4,239.2,26.8,1013.1,239.3,10.3,14,7,0,1.23,NA,NA,7.09,31.39,41.91,NA,NA,NA,NA,81,51511,1.5724796645376715
2018-03-22,2.6,264.1,27.3,1012.5,249.8,11.7,16.7,6.3,0,1.5,NA,NA,18.04,36.39,63.96,NA,NA,NA,NA,95,59357,1.6004851997237057
2018-03-23,2.1,179.8,44.8,1002.9,218.6,12.1,17.9,9,0,1.68,NA,NA,17,46.13,72.04,NA,NA,NA,NA,70,47561,1.4717941170286581
2018-03-24,2.3,185.6,81.3,992.3,25.5,9.4,11.8,6.7,38.8,2.2,NA,NA,18.04,39.3,66.96,NA,NA,NA,NA,29,18140,1.5986769570011026
2018-03-25,1.6,167.2,61.7,1003.4,86.1,11.4,13.3,9.2,0.6,1.16,NA,NA,4.45,26.18,32.5,NA,NA,NA,NA,15,14308,1.048364551299972
2018-03-26,1.5,214.8,62.5,1011.6,221.9,13.4,19.5,9,4.7,1.25,NA,NA,10.7,28.83,45.13,NA,NA,NA,NA,107,51406,2.081469089211376
2018-03-27,1.9,228.4,62.6,1015.4,210.8,13,15.9,9.1,0,1.8,NA,NA,14,38.7,59.87,NA,NA,NA,NA,91,50491,1.8023014002495494
2018-03-28,1.9,177.1,65.2,1009.9,257.3,15.8,20.8,12.1,0,2.27,NA,NA,32.35,35.17,84.43,NA,NA,NA,NA,85,48904,1.738099132995256
2018-03-29,1.8,154.1,70.5,1004.9,245.1,14.4,16.8,12.3,0,2.85,NA,NA,24.13,40,76.7,NA,NA,NA,NA,63,37950,1.6600790513833992
2018-03-30,3,252.1,52.8,998.8,233.4,14.7,19.3,12,0,1.93,NA,NA,8.57,27.7,40.7,NA,NA,NA,NA,19,17269,1.1002374196537148
2018-03-31,5.1,300.3,39.9,1001,228.1,13.5,18,9.8,0,1,NA,NA,1.57,12.26,14.39,NA,NA,NA,NA,26,21039,1.2358001806169496
2018-04-01,2.2,218.8,51,1012.2,268.4,12.7,15.4,9.5,0,1.03,NA,NA,2.43,17.52,20.83,NA,NA,NA,NA,19,15406,1.2332857328313644
2018-04-02,1.9,142.2,63.3,1007.2,209.9,13.9,17.1,11,0,1.92,NA,NA,5.09,28.7,36.13,NA,NA,NA,NA,21,15792,1.3297872340425532
2018-04-03,2.3,161.9,75.2,1004.1,240,14.9,18,13.1,0,2.31,NA,NA,24.63,51.68,89.26,NA,NA,NA,NA,112,69212,1.618216494249552
2018-04-04,3.2,268,50.5,1006.1,271,18.2,22.6,13.8,0,1.48,NA,NA,12.52,28.78,47.83,NA,NA,NA,NA,82,38176,2.147946353730092
2018-04-05,2.1,185.4,65,1014.5,263.6,15.3,17.7,13.2,0,2.5,NA,NA,25.57,43.52,82.35,NA,NA,NA,NA,79,52155,1.51471575112645
2018-04-06,2.1,134.6,72.1,1011.4,178.8,14.5,17.2,11.9,0,2.01,NA,NA,27.39,46.04,87.65,NA,NA,NA,NA,65,37938,1.713321735463124
2018-04-07,4.9,83.7,67,1005.6,111.5,15,16.3,13.5,0.4,1.86,NA,NA,4.48,25.39,32.17,NA,NA,NA,NA,23,14481,1.5882881016504384
2018-04-08,2.7,194.4,75.9,1000.1,63.3,13.9,15.7,12.4,7.8,1.13,NA,NA,2.39,19.83,22.87,NA,NA,NA,NA,14,8859,1.5803138051698837
2018-04-09,2.4,176.2,68.4,1002.8,273.5,13.8,17.9,10.9,0,1.49,NA,NA,23.65,29.61,65.35,NA,NA,NA,NA,121,70039,1.7276089036108455
2018-04-10,2.6,223.9,63.4,999.3,210.2,13.1,15.5,10.2,8.1,1.5,NA,NA,24.26,33.22,69.96,NA,NA,NA,NA,88,53864,1.6337442447645925
2018-04-11,3.5,133.7,75,990.4,218.3,12,14.5,9.3,18.7,2.49,NA,NA,7.78,29.26,40.87,NA,NA,NA,NA,72,40173,1.7922485251288178
2018-04-12,2.3,238.5,64.2,996.9,252.6,13.2,16.2,9.4,0,1.66,NA,NA,10.38,32.43,48.1,NA,NA,NA,NA,77,43535,1.76869185712645
2018-04-13,2.3,91.2,86.4,1005.1,70.2,13.3,14.2,12.1,3,5.24,NA,NA,42.78,55.09,120.52,NA,NA,NA,NA,72,48882,1.4729348226340984
2018-04-14,1.9,70.2,77.4,1011.5,46.1,14.1,15.6,12.9,8.2,2.3,NA,NA,11.26,40.35,57.35,NA,NA,NA,NA,24,20164,1.1902400317397344
2018-04-15,1.9,220.5,55.4,1008.8,269.9,17.5,21.9,14.3,0,2.5,NA,NA,5.22,25.04,32.7,NA,NA,NA,NA,20,15817,1.2644622874122777
2018-04-16,1.6,122.6,72.3,1010.7,87.3,15.5,17.4,14,0.4,2.57,NA,NA,36.43,47.87,103.52,NA,NA,NA,NA,95,46823,2.0289174123828033
2018-04-17,1.4,174.9,59.9,1017.9,293,18.6,22,14.5,0,2.09,NA,NA,17.57,37,63.7,NA,NA,NA,NA,81,41851,1.935437623951638
2018-04-18,1.5,126.9,53.3,1020.9,295.6,19.2,22.2,15.4,0,2.9,NA,NA,26.7,49.74,90.57,NA,NA,NA,NA,64,38622,1.6570866345606132
2018-04-19,2.2,90.5,59.2,1020.6,288.2,18.2,21.1,16.1,0,3.31,NA,NA,34.7,51.48,104.52,NA,NA,NA,NA,63,38537,1.6347925370423229
2018-04-20,1.5,133.2,59.4,1018.6,290.3,18.1,20.7,15.6,0,2.7,NA,NA,23.26,47.17,82.52,NA,NA,NA,NA,55,38745,1.4195380049038584
2018-04-21,1.6,200.2,54.8,1015.8,296.2,19.4,23.8,15.2,0,1.56,NA,NA,12.17,34.39,52.83,NA,NA,NA,NA,23,17670,1.3016411997736277
2018-04-22,2,242.1,50.5,1013.7,265.5,20.1,23.8,17,0,1.62,NA,NA,6.87,33.48,43.78,NA,NA,NA,NA,18,13644,1.3192612137203166
2018-04-23,1.2,149.7,59.7,1014.9,244.6,19.1,21.4,16.9,0,2.7,NA,NA,25.61,61.43,100.35,NA,NA,NA,NA,97,56142,1.727761746998682
2018-04-24,1.3,134.4,59.6,1014.6,274.2,20.2,23.9,16.8,0,3,NA,NA,27.57,50.04,92.43,NA,NA,NA,NA,85,46001,1.8477859176974412
2018-04-25,1.7,119.5,64.6,1013.3,271.1,20,23.2,17.8,0,3.37,NA,NA,19,47.39,76.35,NA,NA,NA,NA,73,50583,1.4431726073977422
2018-04-26,2.3,232.2,66.5,1011.8,287.6,19,21.8,17.5,0,1.79,NA,NA,7.9,30.29,42.33,NA,NA,NA,NA,76,42422,1.7915232662297864
2018-04-27,2,168.1,70.2,1008.3,285.8,18.5,23.4,15,0,2.17,NA,NA,8.83,32.65,45.83,NA,NA,NA,NA,72,41432,1.7377872176095772
2018-04-28,1.9,156.7,74.1,1006.5,276.3,18.3,20.5,16.4,0,1.47,NA,NA,10.57,26.13,42.04,NA,NA,NA,NA,19,18755,1.0130631831511596
2018-04-29,2.9,221.9,64.6,1003,180.1,16.4,19,14.1,2,1.03,NA,NA,3.04,17.83,21.91,NA,NA,NA,NA,16,13857,1.1546510788771018
2018-04-30,3,262.3,46.8,1008.1,277.7,15.6,18.6,12.7,0,2.46,NA,NA,6,17.57,26.48,NA,NA,NA,NA,82,49069,1.671116183333673
2018-05-01,2,189.9,66.7,1009.4,165.9,12.4,16,8.4,63.2,1.65,NA,NA,3.35,23.09,27.87,NA,NA,NA,NA,25,14789,1.6904456014605451
2018-05-02,1.9,161.1,59.1,1006.9,330.6,14.9,18.8,10.1,0,2,NA,NA,15.09,31.87,54.65,NA,NA,NA,NA,118,61810,1.9090762012619318
2018-05-03,1.9,207.7,58.4,1005,211.8,17.3,24.1,14.1,0.8,2.32,NA,NA,23.65,38.35,74.43,NA,NA,NA,NA,84,46996,1.7873861605243
2018-05-04,1.6,264.9,53.6,1007.6,113.8,16.7,18.8,13.9,0.1,1.09,NA,NA,6.43,28.22,37.61,NA,NA,NA,NA,81,56578,1.431651878822157
2018-05-05,1.2,203.9,64.6,1011.2,93.6,18.3,21.3,16.6,3.7,2.79,NA,NA,4.91,28.91,36.43,NA,NA,NA,NA,22,18905,1.1637133033588996
2018-05-06,1.3,177.5,72.1,1012.8,192.4,18.2,22.6,15.5,3.4,2.23,NA,NA,7.39,26.35,37.35,NA,NA,NA,NA,19,13328,1.4255702280912366
2018-05-07,1.4,193.5,70.5,1010.3,241.3,19.5,23.2,17.2,0,2.46,NA,NA,17.7,38.17,65.09,NA,NA,NA,NA,108,55287,1.9534429431873677
2018-05-08,1.3,183.3,78.1,1006.9,201.7,18.7,22.7,15.6,0.1,3.58,NA,NA,19.39,40.96,70.48,NA,NA,NA,NA,103,59422,1.733364747063377
2018-05-09,1.6,201.5,73.6,1005.3,187.5,18.3,22.6,16.5,0,2.44,NA,NA,9.04,32.74,46.3,NA,NA,NA,NA,73,42834,1.704253630293692
2018-05-10,2,143.7,75.6,1010.8,251,17.8,19.5,16.4,0,2.08,NA,NA,9.7,24.35,38.96,NA,NA,NA,NA,70,39712,1.7626913779210316
2018-05-11,3.3,250.8,71.3,1013,333.6,18.7,21.8,15.8,0,1.03,NA,NA,3.22,20.96,25.65,NA,NA,NA,NA,65,45213,1.437639616924336
2018-05-12,2.3,225.8,81.1,1010.1,136.4,17.6,20.9,14,5,1.07,NA,NA,7.09,26.09,36.7,NA,NA,NA,NA,33,22018,1.4987737305840676
2018-05-13,2.3,178,62.3,1011.6,199,13.8,16.8,10.5,7.2,1.67,NA,NA,2.13,11.04,14,NA,NA,NA,NA,16,12821,1.2479525778020435
2018-05-14,2.4,194.5,53.3,1011.8,292.8,14.8,18.1,11.4,0,3.01,NA,NA,5,25.76,33.1,NA,NA,NA,NA,84,52677,1.5946238396264023
2018-05-15,2.3,236.8,54.9,1011.7,317.8,17.6,25,12.8,0,1.17,NA,NA,6.13,29.26,38.35,NA,NA,NA,NA,66,42968,1.5360268106497859
2018-05-16,1.6,120.4,63.6,1012.1,287.9,18.1,20.4,15,0,1.47,NA,NA,12.39,39.35,58.35,NA,NA,NA,NA,95,52059,1.8248525711212278
2018-05-17,1.8,189.5,59.9,1011.9,291.4,19.6,23.1,16.4,0,1.61,NA,NA,7.7,27.7,39.57,NA,NA,NA,NA,69,42528,1.6224604966139955
2018-05-18,1.4,142.2,62.2,1012.6,261.8,19.3,20.6,17.8,0,2.16,NA,NA,12.39,43.61,62.13,NA,NA,NA,NA,63,41571,1.5154795410261963
2018-05-19,1.5,170.7,58.2,1012,306.9,20.3,22.8,16.8,0,2.87,NA,NA,8.7,29.09,42.17,NA,NA,NA,NA,31,23889,1.2976683829377538
2018-05-20,1.8,102.1,63.6,1010.2,318.3,19.9,22.6,17.5,0,1.2,NA,NA,2.83,19.3,23.17,NA,NA,NA,NA,21,13183,1.592960631115831
2018-05-21,1.5,118.8,66.3,1008,313.1,18.9,20.9,16.8,0,1.37,NA,NA,10.26,27.39,42.78,NA,NA,NA,NA,79,44815,1.7628026330469708
2018-05-22,1.7,167.9,69.1,1010,263.4,19.7,22.3,18,0,2,NA,NA,10.43,43.3,59.17,NA,NA,NA,NA,89,50697,1.7555279405093005
2018-05-23,1.9,210.4,69.8,1013.2,318.9,20.6,23.8,17.5,0,1.31,NA,NA,16.26,29.17,53.52,NA,NA,NA,NA,73,47176,1.5473969815160251
2018-05-24,1.9,160.6,69.3,1012.8,313.1,20.8,23.9,18.4,0,2.96,NA,NA,13.39,37.91,57.96,NA,NA,NA,NA,73,47054,1.551409019424491
2018-05-25,4,77.8,60,1010.9,284.9,20.7,23.6,18.5,0,1.87,NA,NA,16.17,38.3,62.91,NA,NA,NA,NA,89,48823,1.822911332773488
2018-05-26,4.3,82.9,73.2,1010.7,242.8,20.4,22.5,18.6,1.7,1.03,NA,NA,2.74,16.17,19.83,NA,NA,NA,NA,25,22654,1.103557870574733
2018-05-27,3.7,84.9,68.2,1008.1,285,21.1,22.8,19.6,0,2.15,NA,NA,3.3,21.35,26.04,NA,NA,NA,NA,12,10331,1.161552608653567
2018-05-28,2.8,152.4,77.3,1009.4,236,20.4,23,19.1,0,2.66,NA,NA,9.36,26.32,40.14,NA,NA,NA,NA,96,53632,1.7899761336515514
2018-05-29,2.7,222.1,69.7,1010.2,327.9,21.6,24.8,18.9,0,2.19,NA,NA,6.52,21.43,31.35,NA,NA,NA,NA,78,48124,1.620812900008312
2018-05-30,2.1,237.2,67.1,1008.8,277.8,21,23.3,19.3,2.4,1.44,NA,NA,8.7,32,45.04,NA,NA,NA,NA,77,47040,1.6369047619047619
2018-05-31,1.9,180.9,68.9,1012.9,338.8,20.9,23.2,18.5,0,1.49,NA,NA,11.78,28.61,46.61,NA,NA,NA,NA,48,33118,1.4493628842321395
2018-06-01,1.7,130,73.3,1015.2,328.6,21.2,23.6,19,0,1.55,NA,NA,10.52,32.52,48.3,NA,NA,NA,NA,55,35321,1.5571473061351604
2018-06-02,1.7,133,75.3,1013.5,216.7,20.8,22.8,19.4,0,2.54,NA,NA,8.3,28.52,41.04,NA,NA,NA,NA,17,14236,1.1941556617027256
2018-06-03,2,104.9,82,1010.2,66.8,19.1,20.4,17.5,8,1.92,NA,NA,5.91,28.7,37.74,NA,NA,NA,NA,17,13054,1.302282825187682
2018-06-04,1.8,202.4,73.8,1007.7,340.2,20.5,23.7,17,0,1,NA,NA,6.61,30.39,40.35,NA,NA,NA,NA,101,61297,1.6477152226046952
2018-06-05,2,173.2,75.9,1006.2,261,21.1,23.1,19,0,1.33,NA,NA,12.87,39.39,59.09,NA,NA,NA,NA,61,39425,1.5472415979708305
2018-06-06,1.8,126.8,72,1008.7,167.2,20.1,23.1,17.6,0.8,1.95,NA,NA,11.57,39.13,56.43,NA,NA,NA,NA,58,41338,1.403067395616624
2018-06-07,1.6,174,69.5,1010.9,194.6,20.3,22.8,18.5,1.7,2.67,NA,NA,14.74,35.52,57.83,NA,NA,NA,NA,52,34172,1.5217136837176635
2018-06-08,2,234.2,69.1,1009.8,328.9,21.7,24.7,18.1,0,1.45,NA,NA,9.83,29.09,44.04,NA,NA,NA,NA,60,39989,1.5004126134687037
2018-06-09,1.9,215.6,55.2,1009,300.7,23.5,27.5,19.6,0,2.16,NA,NA,5.43,27.57,35.7,NA,NA,NA,NA,15,14850,1.0101010101010102
2018-06-10,2.4,99.7,59.7,1006.7,248.9,23.3,27.3,21.2,0.7,1,NA,NA,2.91,22.17,26.3,NA,NA,NA,NA,24,19198,1.2501302218981143
2018-06-11,2.7,210.7,56.9,1005.2,332.6,24.1,27.9,21,0,1.57,NA,NA,8.26,26.87,39.48,NA,NA,NA,NA,67,48432,1.3833828873472083
2018-06-12,3,167.6,59.5,1006.3,280,23.1,26.7,20.8,0,1.07,NA,NA,5.09,23.55,31.36,NA,NA,NA,NA,54,36221,1.4908478506943486
2018-06-13,2.5,198.5,56,1007.7,287.2,22.8,28.4,18.7,0,1.9,NA,NA,4.5,30.71,37.14,NA,NA,NA,NA,64,45427,1.4088537653818214
2018-06-14,2.1,194,59.8,1009.5,335.1,22.3,23.6,20.3,0,3.3,NA,NA,4.61,28.04,34.96,NA,NA,NA,NA,56,36620,1.529219006007646
2018-06-15,1.7,167.2,57.2,1010.5,283.2,22.4,25.3,20.1,0,2.08,NA,NA,10.04,31.83,47.09,NA,NA,NA,NA,47,38096,1.2337253254934901
2018-06-16,1.8,196,61.2,1011.7,327.3,23,25.6,20.8,0,3.68,NA,NA,5.57,26.83,35.13,NA,NA,NA,NA,28,23415,1.195814648729447
2018-06-17,1.9,142.1,69.2,1014.9,296.2,22.6,24.5,20.7,0,2.67,NA,NA,2.61,20.78,24.39,NA,NA,NA,NA,12,12697,0.9451051429471529
2018-06-18,1.8,197.2,60.1,1015.9,339.1,24.2,27.6,20.8,0,3.86,NA,NA,8.74,33.13,46.35,NA,NA,NA,NA,92,49627,1.8538295685816188
2018-06-19,1.8,150,55.1,1016.1,347.3,24.5,27,21.6,0,4.05,NA,NA,11.78,31.57,49.39,NA,NA,NA,NA,84,52107,1.6120674765386607
2018-06-20,1.4,152.7,59.4,1014.8,349.8,24.8,27.1,21.9,0,4.82,NA,NA,11.22,37.91,54.61,NA,NA,NA,NA,45,28363,1.5865740577512957
2018-06-21,1.5,174.8,54.5,1013.1,340.2,26.1,30.3,22,0,7.99,NA,NA,11.13,48.65,65.61,NA,NA,NA,NA,62,37401,1.6577096869067671
2018-06-22,1.8,168,58,1012.5,336.7,26.5,30.8,23.7,0,11.1,NA,NA,9.81,34.57,49.33,NA,NA,NA,NA,74,46056,1.606739621330554
2018-06-23,1.8,139.6,60.3,1014.3,319.3,23.7,24.3,23.1,0,5.1,NA,NA,4.78,22.65,29.57,NA,NA,NA,NA,32,27669,1.1565289674364811
2018-06-24,1.8,154.4,57.7,1013,323,23.8,25.2,22.4,0,5.05,NA,NA,2,19.3,22,NA,NA,NA,NA,15,9487,1.5811109939917782
2018-06-25,1.9,139.5,61.9,1012.6,339,23.8,25,22.8,0,4.7,NA,NA,8,31.04,42.91,NA,NA,NA,NA,47,31204,1.5062171516472247
