date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10,so2
2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,11413,2.01524577236485,1.31,7.98,9.44,61.75,14.25,1
2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,16987,2.1192676752811,5.08,11.5,18.79,50.62,24.79,1
2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16172,1.91689339599307,2.92,10.6,14.75,56.5,24.17,1
2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,11249,2.04462618899458,4.95,15.02,22.21,56,33,1.05
2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,13814,2.02692920225858,4.44,16.58,23.17,48,40.29,1
2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16834,1.84151122727813,2.92,12.27,16.31,53.04,33.88,1
2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3392,2.06367924528302,1.42,10.6,12.38,54.29,17.29,1
2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6464,2.32054455445545,1.71,6.98,8.85,54.92,21.5,1.13
2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,13414,2.16192038169077,6.46,13.33,22.92,43.96,33.33,1
2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,18022,2.05304627677283,1.88,12.17,14.62,50,24.62,1
2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,13863,2.23616821755753,4.83,17.54,24.5,58.38,29,1.04
2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,19783,2.32522873173937,4,17.83,23.67,55.67,33.96,1.3
2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,11765,2.37994050148746,3.1,19.88,24.35,58,33.62,1
2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3782,1.32205182443152,2.31,11.65,14.54,71.67,33.92,1.17
2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,9468,2.64047317279256,1.33,10.04,11.56,70,38.04,1
2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,20338,1.81925459730554,1.75,9.92,11.96,66.42,22.12,1.2
2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,18192,2.25373790677221,5.9,17.75,26.35,60.88,32.62,1.37
2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,14671,2.24933542362484,4.02,15.84,21.36,62.82,27.39,1.3
2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8247,2.18261185885777,4.1,13.46,19.46,59.96,27.92,1.17
2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,14328,2.09380234505863,4.75,13.29,20.06,54.46,26.38,1.07
2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4719,1.90718372536554,2.5,17.25,20.6,60.08,29.08,1.37
2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6567,1.97959494441907,1.29,12.62,14,71.33,25.58,1
2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,10696,2.24382946896036,6.08,25.56,34.44,60,42.25,2.72
2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,12731,2.3564527531223,5.79,29.02,37.4,56.62,44.42,2.65
2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,14707,2.10783980417488,7.25,29.42,39.88,60.67,44.88,4.74
2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,16664,2.34037445991359,5.6,26.83,35.15,69.21,51.75,3.46
2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,9032,2.76793622674934,4.27,19.46,25.38,78.38,42.04,1.04
2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6706,1.49120190873844,2.5,14.75,18.12,65.62,21.04,1
2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7817,1.40718945887169,4.08,14.23,20.08,60.96,23.54,1
2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,16431,2.19098046375753,4.31,11.08,17.17,58.79,26.5,1
2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8647,2.0816468139239,4.36,13.26,19.38,60.04,24.29,1
2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,15189,1.90927645006255,2.5,13.19,16.6,60.25,22.5,1
2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,18467,2.11187523690908,3.13,15.89,20.26,63.86,23.61,1.09
2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8317,2.40471323794638,4.29,17.02,23.02,65.12,23.92,1
2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4440,2.47747747747748,2.19,17.19,19.88,71.54,23.46,1.37
2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1550,2.58064516129032,1.67,14.88,16.9,67.79,21.17,1
2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8700,1.83908045977011,4.29,13.6,19.67,56.79,24.04,1
2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7941,2.2667170381564,3.67,17.67,22.69,57.42,25.5,1
2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,11739,2.12965329244399,1.79,17.04,19.29,77.12,18.83,1
2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,10855,2.11883924458775,1.67,14.52,16.38,73.5,11.04,1
2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6218,2.25152782245095,3.96,17.35,23.04,59.08,18.46,1
2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6830,1.61054172767204,2.79,13.4,16.94,71.54,18.17,1
2024-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20540,2.43427458617332,3.1,18.83,23.27,38.04,20.33,1
2024-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,12765,2.27183705444575,3.77,17.58,23.02,52.5,17.17,1.02
2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6157,1.29933409127822,5.1,20.9,28.19,53.58,19.83,1.51
2024-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,12458,2.16728206774763,3.77,18.06,23.46,54.25,18.58,1.72
2024-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,18707,2.56588442828888,10.79,33,49.38,47.33,29.67,3.45
2024-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,23632,2.41198375084631,12.23,29.92,48.35,37.79,34.92,2.04
2024-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,17021,2.5262910522296,4.44,26.54,33.23,51.04,15.71,1
2024-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,25277,2.25501444000475,9.85,21.1,36.02,45.17,21,1
2024-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,12870,2.40870240870241,9.12,29.83,43.48,34.46,19.67,1
2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6658,2.10273355361971,1.98,19.1,21.77,45.33,15.08,1
2024-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6215,2.57441673370877,3.65,19.08,24.6,27.29,17.96,1
2024-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,23854,2.59914479751824,10.25,21.81,37.12,32.96,24.29,1
2024-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,23328,2.52914951989026,10.83,22.92,39.25,42.96,21,1
2024-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,21582,2.40941525345195,10.62,20.31,36.1,53.38,NA,1
2024-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,19230,2.34009360374415,11.49,26.16,43.53,39.52,NA,1.02
2024-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,17844,2.40977359336472,2.23,9.77,12.62,63.33,NA,1
2024-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9732,2.15782983970407,1.83,10.52,12.79,63.62,NA,1
2024-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10527,1.89987650802698,5.38,17.96,25.81,45.71,NA,1.06
2024-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,23294,3.00506568214991,19.53,33.69,63.39,41.46,NA,1.74
2024-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,26033,2.34317981024085,12.08,18.62,36.67,42,NA,1
2024-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,22625,2.74033149171271,9.38,30.08,44.17,29.33,17.75,1
2024-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,24653,2.39321786395165,2.46,12.79,16.04,53.42,9.5,1
2024-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,17063,2.34425364824474,4.94,22.5,29.97,40.42,19.54,1
2024-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5310,1.69491525423729,6.54,19,28.77,43.92,18.58,2.43
2024-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6891,1.88651864751125,7.38,23.71,34.75,39.46,24.75,2.94
2024-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,23474,2.89682201584732,8.31,23.27,35.75,22.04,40.79,1
2024-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,30101,2.12617521012591,3.5,16.39,21.41,44.41,13.67,1
2024-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,16699,2.7546559674232,18.29,24.96,52.44,43.54,37.67,2.19
2024-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,17472,2.74725274725275,5.52,22.31,30.44,52.83,16.43,1.78
2024-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,19597,2.19421340001021,12.83,26.65,46.15,30.58,22.08,1.53
2024-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9527,1.88936706203422,13.58,29.1,49.71,15.75,24.58,1.68
2024-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,9957,2.20950085367078,6.5,20.81,30.69,29.88,21.54,1.47
2024-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,20663,2.56497120456855,10.7,21.7,38.02,32.22,24.5,1.07
2024-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,15026,2.8617063756156,5.28,23.15,30.89,39.42,26.42,1.67
2024-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,15601,2.30754438818024,6.73,16.81,26.69,38.42,42.58,1.04
2024-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,23201,2.58609542692125,7.56,19.83,30.98,37,30.6,1.06
2024-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,12200,2.62295081967213,3.6,16.17,21.21,41.38,14.08,1.09
2024-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9762,1.94632247490268,10,22.15,37.15,26.5,16.92,2.6
2024-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9774,1.9439328831594,10.12,19.88,35.04,30.75,15.38,3.68
2024-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,23153,2.41869304193841,15.38,27.81,51.12,28.67,24.04,3
2024-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,22713,2.90582485801083,14.17,25.71,47.27,25.62,25.25,1.91
2024-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,13271,2.4866249717429,16.16,24.11,48.58,26.9,21.81,2.2
2024-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20333,1.96724536467811,17.12,22.5,48.25,28.08,25.25,2.15
2024-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,13795,2.68213120695904,15.1,25.27,48.1,23.83,22.92,2.28
2024-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5873,1.36216584369147,2.96,20.17,24.25,37.96,7.79,1.13
2024-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3395,2.35640648011782,7.02,20.91,31.26,28.26,14.65,2.8
2024-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,24211,2.56081946222791,11.12,30.92,47.42,35.17,17.21,1.13
2024-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,22587,2.12511621729313,5.39,23.46,31.22,39,19.04,2.2
2024-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4541,2.42237392644792,11.56,26.33,43.81,21.79,23.92,2.13
2024-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4491,1.78134045869517,6.83,22.81,33.12,17.08,23.25,1.51
2024-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,25738,2.71971404149507,20.06,30.12,60.65,5.96,21.42,1.81
2024-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,24295,2.51080469232352,30.31,36.85,83.04,9.96,34.75,1.96
2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,16443,2.91917533296844,5.5,17.42,25.75,39.71,21.62,2.04
2024-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,27493,2.25511948495981,10.42,18.5,34,35.12,11,1.6
2024-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,17872,2.51790510295434,1.67,9.76,11.74,57.71,12.06,1.1
2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6133,2.11968041741399,7.38,29.62,40.67,30.62,19.58,1.7
2024-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7185,2.08768267223382,7.21,30.88,41.71,21.25,21.48,3.17
2024-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,27472,2.87565521258008,21.52,40.88,73.67,9.67,62.35,3.16
2024-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,27106,2.58245406920977,16.31,37.18,61.93,10,17.88,1.39
2024-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,23312,2.23061084420041,20.21,34.23,65,11.88,22.38,1.74
2024-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,19778,2.47750025280615,24.52,36.31,73.6,6.5,26.67,1.94
2024-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,12447,2.57090061862296,23.31,34.77,70.17,9.46,22.88,2.26
2024-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16049,1.93158452240015,26.23,32.25,72.35,9.08,23.58,2.11
2024-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,12740,2.1193092621664,14.48,32.27,54.29,8.67,28.21,1.94
2024-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,30920,3.07244501940492,22.19,30.46,64.35,6.38,26.42,2.06
2024-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,36719,2.91402271303685,14.94,29.31,52.08,8.33,19,1.47
2024-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,19216,2.70607826810991,22.85,30.21,64.98,11.88,21.5,2.23
2024-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,17834,2.69148816866659,12.52,34.15,53.1,15.42,19.92,2.53
2024-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13912,2.15641173087982,10.71,27.44,43.75,8.12,20.92,2.62
2024-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,12445,2.33025311370028,11.4,13.17,30.23,35.12,24.75,2.83
2024-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9171,1.85366917457202,1.08,4,5,66.54,4.67,1
2024-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,26163,3.01953139930436,9,23.38,37.04,20.14,6.73,1.95
2024-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,29620,2.73463875759622,17.65,28.69,55.56,11.08,7.64,2.64
2024-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,21869,2.33206822442727,16.35,31.54,56.35,8.12,11.71,1.74
2024-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,22723,2.72851296043656,18.27,41.38,69.33,11.08,11.58,2.21
2024-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,19293,2.74711035090447,23.02,32.29,67.25,14.42,19.67,2.28
2024-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11526,1.90872809300711,19.29,29.4,58.88,12,16.71,1.81
2024-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,10022,2.59429255637597,17.77,26.62,53.6,11.79,16.08,4.81
2024-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,30391,2.76397617715771,40.96,38.9,101.58,7.33,23.21,6.55
2024-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,24643,2.47534796899728,32.67,35.19,85.08,19.62,20.75,5.91
2024-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,28020,2.60528194147038,24.85,43.12,81.17,7.62,27.46,3
2024-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,29688,2.42522231204527,15.06,28.44,51.42,33.62,44.5,5.45
2024-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,17763,2.70224624218882,11.61,30,47.57,33.86,15.52,2.56
2024-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,11740,2.47018739352641,18.29,34.48,62.21,12.67,18.04,4.28
2024-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11739,1.87409489735071,8.1,16.73,29.02,40.79,11.17,3.77
2024-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,32041,3.08979120501857,14.94,33.17,55.65,38.58,16.54,2.62
2024-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,29011,2.3439385060839,23.31,40.75,76.17,13.79,22.33,6.64
2024-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,14204,2.11208110391439,12,24.58,42.9,13.38,14.25,3.21
2024-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,10600,2.35849056603774,12.46,24.94,43.96,11.25,19.58,1.26
2025-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13442,2.00862966820414,7.17,27,37.69,38.21,15.92,4.38
2025-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,42639,2.69706137573583,21.56,45.85,78.69,14.79,24.58,6.51
2025-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,27773,2.91650163828178,21.83,43.06,76.12,14.67,24.54,4.15
2025-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,34991,2.51493241119145,23.81,43.12,79.6,13.25,26.92,6.26
2025-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,29417,2.71951592616514,19.4,30.6,60.16,35.05,24.24,4.82
2025-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,21501,2.69754895121157,15.42,34.35,57.56,36.71,13.46,3.98
2025-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,9761,2.4587644708534,16.62,44.46,69.65,17.33,24.75,8.47
2025-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,10518,2.18672751473664,8.79,32.98,46.25,26.38,19.33,5.49
2025-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,30745,2.95983086680761,33.23,51.67,102.35,3.54,33.96,6.21
2025-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,31596,3.13330801367262,38.52,52.39,111.2,4.83,29.54,4.4
2025-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,26201,2.63348727147819,29.98,32.62,78.42,25.12,25.54,4.13
2025-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,32411,2.77683502514578,29.02,41.29,85.65,18.08,27.04,8.83
2025-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,33339,2.81952068148415,34.71,36.42,89.35,18.29,26.08,3.47
2025-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,11475,2.26579520697168,18.58,31.92,60.31,26.62,22.58,3.79
2025-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,19377,1.80626515972545,6.88,25.69,36.17,31.46,18.17,2.4
2025-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,36339,2.4216406615482,3.31,15.96,20.83,52.75,13.71,1.47
2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,38339,2.53006077362477,1.72,7.52,9.87,75.95,6.27,1
2025-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,25510,2.62642101136809,8.16,22.91,35,40.62,13.67,1.55
2025-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,32268,3.09904549398785,14.5,33.94,56,23.75,19.33,1.81
2025-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,24476,2.57394999182873,14.21,32.12,53.71,13.21,18.33,3.47
2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9255,1.94489465153971,14.12,32.12,53.5,7.88,16.92,4.6
2025-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,16573,2.17220780788029,8.9,25.06,38.52,24.17,14.04,4.17
2025-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,48577,2.86143648228586,17.52,32.52,59.21,18.25,20.42,4.23
2025-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,26244,2.40054869684499,23.12,42.35,77.56,13.96,26.21,5.83
2025-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,36133,2.43544682146514,20.69,37.71,69.15,17,26,5.4
2025-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,27144,2.6525198938992,20.71,36.58,67.92,20.62,25.12,5.23
2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,26692,2.69743743443728,19.62,40.9,70.69,30.96,27.62,4
2025-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11293,1.85955901886124,4.35,16.33,22.58,45.54,11.21,1
2025-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,19161,1.82662700276604,9.02,24.19,37.79,21.12,17,3
2025-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,30843,3.56644943747366,19.06,32.5,61.54,17.88,21.04,3.13
2025-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,29715,2.221100454316,12.56,28.31,47.38,23,17.08,1.45
2025-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,25012,2.67871421717576,29.67,46.27,91.33,4.42,21.25,1.17
2025-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,27105,2.39808153477218,11.09,29.04,45.76,17.36,13.06,1
2025-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,19645,2.29065920081446,16.19,26.54,51.15,17.71,17.58,1.28
2025-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,11399,2.3686288270901,5.92,23.9,32.9,38.33,18.58,1.45
2025-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8937,1.79030994740965,3.52,22.98,28.4,29.62,22.17,1.36
2025-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,25345,2.91970802919708,15.48,32.52,56.15,21.96,23.58,1.4
2025-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,22826,2.45334267940068,23.41,40.43,76.09,20.5,27.5,3.36
2025-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,27199,2.16919739696312,14,27.21,48.65,34.88,23.08,1.7
2025-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,22292,2.42239368383277,3.9,26.67,32.5,41.62,19.29,1.04
2025-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,17156,1.98181394264397,2.73,28.48,32.4,38.75,14.62,1.96
2025-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9232,2.16637781629116,1.98,22.48,25.27,48.88,16.95,1
2025-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,13018,1.92041788293133,4.62,21.65,28.58,17.21,NA,1.23
2025-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,20679,2.32119541563905,17.33,24.91,51.33,24.73,12.64,1.48
2025-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,22357,2.81790937961265,12.37,28.43,47.15,32.29,19.59,1.4
2025-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,15656,2.36331119059785,10.66,26.91,42.95,21.67,22.65,1.23
2025-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,18716,2.77837144689036,10.96,25.23,41.88,67.2,17.21,2.34
2025-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,20771,2.11833806749795,4.02,28.1,33.79,43.88,8.04,1.17
2025-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,8195,2.31848688224527,2.52,14.58,18.15,48.46,9.71,1.26
2025-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8806,1.70338405632523,4.21,22.46,28.73,35.17,14.33,2.17
2025-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,27261,2.86123032904149,3.81,17.33,22.83,51,10.75,1.3
2025-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,20080,2.58964143426295,11.15,19.42,36.21,49.83,19.75,2.4
2025-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,20896,2.4406584992343,2.27,18.83,22.12,69.42,20.46,1.21
2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,14180,2.53878702397743,1.42,12.23,13.88,79.58,24.21,1
2025-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,14396,2.43123089747152,3.21,20.88,25.35,64.21,27.54,1.09
2025-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9040,1.54867256637168,6.5,20.9,30.79,35.25,18.75,1.3
2025-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,11224,1.6928011404134,3.5,19.35,24.46,30.38,12.92,1.62
2025-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,25401,2.67705995826936,12.71,23.9,43.17,35.46,14.38,2.32
2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,15967,2.56779607941379,12.13,25.65,43.74,18.48,23.78,1.71
2025-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,19354,2.53177637697634,5.62,27.54,36.1,37,18.08,1.94
2025-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,14265,3.50508236943568,3.29,22.15,26.83,42.92,15.33,1.7
2025-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,24360,2.46305418719212,2.87,23.04,27.15,63.33,17.58,1.31
2025-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5479,2.19018068990692,3.71,14.56,19.79,75.67,18.25,2.45
2025-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4725,2.11640211640212,3.46,17.11,21.98,73.83,13.22,4.48
2025-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,23966,3.171159142118,6.6,29,38.98,67.65,22.67,4.85
2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,19682,2.64200792602378,10.6,25.46,41.33,54.88,25.38,3.11
2025-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,23506,2.08457415128052,1.62,20.16,22.14,68.46,13.33,1
