date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2
2020-10-01,2.88958333333333,189.5,76.7916666666667,NA,178.854166666667,20.29375,26.5,15.4,0,379,181118,2.09255844256231,NA,NA,NA,5.04,27.29,34.38,NA,17.58,NA,NA
2020-10-02,2.43333333333333,261.0625,79.3333333333333,NA,42,15.525,20.8,9,0.7,87,58789,1.47986868291687,NA,NA,NA,3.08,13.58,17.67,NA,12.38,NA,NA
2020-10-03,3.48541666666667,244.770833333333,57.6458333333333,NA,174.833333333333,14.1604166666667,19.6,6.7,0,53,38100,1.39107611548556,NA,NA,NA,3.08,14.29,18.58,NA,14.08,NA,NA
2020-10-04,2.69166666666667,256.229166666667,59.7708333333333,NA,189.354166666667,15.0020833333333,21.9,6.2,0,491,205518,2.38908514096089,NA,NA,NA,4.62,20.58,27.12,NA,15.17,NA,NA
2020-10-05,2.03958333333333,244.75,66.0208333333333,NA,206.8125,14.9958333333333,23.1,7.1,0,378,185407,2.03875797569671,NA,NA,NA,13,31.25,50.71,NA,25.96,NA,NA
2020-10-06,3.03333333333333,251.916666666667,68.125,NA,190.4375,16.9645833333333,23.7,10.2,0,397,197309,2.01207243460765,NA,NA,NA,3.29,18.42,23.25,NA,21.54,NA,NA
2020-10-07,2.19166666666667,201.020833333333,72.5833333333333,NA,123.208333333333,19.9395833333333,24,14.5,0,370,180226,2.05297792771298,NA,NA,NA,4.92,24.46,31.92,NA,27.12,NA,NA
2020-10-08,2.19166666666667,218.208333333333,88.1458333333333,NA,152.895833333333,19.3125,24.2,14.5,1.8,349,179038,1.94930685105955,NA,NA,NA,22.04,32,65.58,NA,29.88,NA,NA
2020-10-09,2.54166666666667,246.916666666667,87.9375,NA,145.5,19.1520833333333,24.4,14.6,0,69,51018,1.35246383629307,NA,NA,NA,8.54,27.46,40.33,NA,20.79,NA,NA
2020-10-10,1.84375,171.958333333333,94.6875,NA,38.6041666666667,17.1145833333333,22.4,13,42.1,77,44681,1.72332758890804,NA,NA,NA,2.33,12.04,15.33,NA,9.46,NA,NA
2020-10-11,2.01666666666667,240.208333333333,72.4166666666667,NA,193,15.3729166666667,21,10.6,0.5,65,45038,1.44322572050269,NA,NA,NA,1.71,12.88,15.12,NA,9.79,NA,NA
2020-10-12,2.32708333333333,279.416666666667,51.9375,NA,196.833333333333,15.66875,23.8,10.7,0,498,230790,2.15780579747823,NA,NA,NA,6.23,25.77,34.95,NA,14.96,NA,NA
2020-10-13,1.99583333333333,241.770833333333,64.375,NA,182.75,15.4208333333333,21.2,11.1,0,393,197364,1.99124460387913,NA,NA,NA,3.88,23.29,28.83,NA,9.54,NA,NA
2020-10-14,2.17291666666667,254.833333333333,73.5625,NA,153.458333333333,13.91875,18.7,8,4,409,197437,2.0715468731798,NA,NA,NA,4.17,24.04,30.04,NA,11.29,NA,NA
2020-10-15,2.77916666666667,250.4375,65.7916666666667,NA,180.75,12.5708333333333,19.8,6.4,0,396,176439,2.24440174791288,NA,NA,NA,4.29,28.5,34.79,NA,14.92,NA,NA
2020-10-16,2.81041666666667,278.333333333333,61.4791666666667,NA,184.625,11.8729166666667,18.7,7.6,0,80,56898,1.40602481633801,NA,NA,NA,7.25,38.58,49.12,NA,23.29,NA,NA
2020-10-17,2.6,264.020833333333,64.75,NA,175.1875,12.2395833333333,19.5,7,0,95,64880,1.46424167694205,NA,NA,NA,5.54,36.12,44.12,NA,25.5,NA,NA
2020-10-18,2.30416666666667,247.729166666667,75.7291666666667,NA,142.5625,12.9875,20,7.7,0,527,217504,2.42294394585847,NA,NA,NA,22.29,50.96,84.79,NA,29.08,NA,NA
2020-10-19,2.375,255.916666666667,80.5208333333333,NA,123.458333333333,14.4229166666667,21.9,9.7,0,448,191793,2.33585167341874,NA,NA,NA,11.75,37.54,55.08,NA,25.45,NA,NA
2020-10-20,2.53958333333333,165.208333333333,82.875,NA,110.5,18.5083333333333,22,13.2,0,404,180824,2.23421669689864,NA,NA,NA,5.75,35.38,43.62,NA,83.96,NA,NA
2020-10-21,1.7,139.0625,85.0208333333333,NA,103.354166666667,20.3854166666667,25.1,15.4,0,483,216716,2.228723306078,NA,NA,NA,10.33,48,63.58,NA,74.46,NA,NA
2020-10-22,1.99375,241.729166666667,86.9375,NA,49.125,18.7354166666667,22.7,15.8,1.5,453,210366,2.15338980633753,NA,NA,NA,9.04,35.92,49.29,NA,29.25,NA,NA
2020-10-23,2.06041666666667,259.541666666667,73.4583333333333,NA,152.645833333333,17.4229166666667,24.5,9,0.2,98,65954,1.48588410104012,NA,NA,NA,3,22.83,26.79,NA,14.12,NA,NA
2020-10-24,3.0125,257.8125,69.6666666666667,NA,159.1875,15.4104166666667,21.6,9.5,0,79,55550,1.42214221422142,NA,NA,NA,4.3,23.83,29.96,NA,17.74,NA,NA
2020-10-25,2.33541666666667,261.041666666667,71.1666666666667,NA,121.875,15.3979166666667,22.4,9.2,0,545,227566,2.39490960864101,NA,NA,NA,2.83,16.29,20.08,NA,12.96,NA,NA
2020-10-26,3.10416666666667,268.4375,56.5833333333333,NA,159.75,15.5708333333333,20.2,12.8,0,444,203847,2.17810416636006,NA,NA,NA,6.24,25.9,35.19,NA,19.58,NA,NA
2020-10-27,2.13333333333333,293.083333333333,60.0833333333333,NA,134.0625,13.4333333333333,18.9,8.7,0,396,185830,2.13097992789108,NA,NA,NA,9.33,37.54,51.58,NA,27.33,NA,NA
2020-10-28,2.16458333333333,258.958333333333,71.4166666666667,NA,108.770833333333,14.1145833333333,21.9,9.6,0,392,181096,2.16459778239166,NA,NA,NA,17.71,41.62,68.54,NA,25.75,NA,NA
2020-10-29,2.67083333333333,264.5625,79.7916666666667,NA,128.5,15.3125,21.5,11.3,0,416,180340,2.30675390928247,NA,NA,NA,22.62,40.58,75,NA,32.58,NA,NA
2020-10-30,2.375,245.104166666667,78.75,NA,148.75,14.9395833333333,22.7,10.6,0,88,59821,1.47105531502315,NA,NA,NA,13.62,33.42,54.04,NA,34.71,NA,NA
2020-10-31,3.25208333333333,256.1875,79.6666666666667,NA,148.916666666667,14.85,21.9,9.8,0,65,43122,1.50735123602801,NA,NA,NA,8.42,25.33,37.96,NA,33.25,NA,NA
2020-11-01,2.61666666666667,257.416666666667,83.7916666666667,NA,143.333333333333,15.1,21.4,10.5,0,569,232206,2.45041041144501,NA,NA,NA,7.96,35.12,47.04,NA,30.58,NA,NA
2020-11-02,2.86458333333333,252.9375,85.5416666666667,NA,142.0625,15.8479166666667,21,11.2,0.1,355,182423,1.94602654270569,NA,NA,NA,3.92,26.29,32.17,NA,24.29,NA,NA
2020-11-03,1.68958333333333,142.666666666667,84.6041666666667,NA,54.8125,17.0541666666667,21,13.2,5,323,171953,1.87842026600292,NA,NA,NA,9.83,28.12,43.08,NA,10.15,NA,NA
2020-11-04,2.40208333333333,307.875,86.2083333333333,NA,36.3958333333333,12.73125,14.6,10.1,2.7,359,185235,1.93807865684131,NA,NA,NA,3.54,21.96,27.5,NA,14.08,NA,NA
2020-11-05,3.46875,147.729166666667,77.2291666666667,NA,75.9791666666667,15.06875,18.1,9.5,0,319,158866,2.00798156937293,NA,NA,NA,2.21,17.92,21.25,NA,16.79,NA,NA
2020-11-06,4.14166666666667,49.0208333333333,82.2708333333333,NA,33.9375,18.0833333333333,18.9,16.3,1.3,76,47428,1.60242894492705,NA,NA,NA,7.33,18.96,30.42,NA,34.29,NA,NA
2020-11-07,3.32916666666667,155.166666666667,89.1875,NA,36.8958333333333,16.8479166666667,19.8,12,3.4,41,26627,1.53979043827694,NA,NA,NA,7.75,24.83,36.54,NA,16.04,NA,NA
2020-11-08,2.02083333333333,264.4375,86.7083333333333,NA,119.520833333333,14.1854166666667,21.2,10.5,0.4,365,176365,2.0695716270235,NA,NA,NA,39.42,45.92,105.88,NA,25.83,NA,NA
2020-11-09,2.45833333333333,269.208333333333,83.9791666666667,NA,113.916666666667,13.4833333333333,20.2,9.6,0.1,317,174131,1.82046849785506,NA,NA,NA,29.58,45.88,91,NA,26.38,NA,NA
2020-11-10,2.08958333333333,266.791666666667,80.9583333333333,NA,113.8125,13.9229166666667,21,10.5,0,292,147084,1.98526012346686,NA,NA,NA,12.38,30.29,49.12,NA,21.33,NA,NA
2020-11-11,2.72083333333333,265.604166666667,82.2916666666667,NA,128.895833333333,13.1958333333333,20.1,9,0,238,137605,1.72958831437811,NA,NA,NA,21.38,37.46,70.08,NA,22.67,NA,NA
2020-11-12,2.125,262.1875,85.3125,NA,102.291666666667,13.3333333333333,20,9.9,0,235,125158,1.87762667987664,NA,NA,NA,30.83,49.39,96.35,NA,28.67,NA,NA
2020-11-13,2.06458333333333,267.25,82.4375,NA,99.1041666666667,13.8583333333333,20.5,10.2,0,59,38150,1.54652686762779,NA,NA,NA,8.71,26.75,39.62,NA,24.58,NA,NA
2020-11-14,2.45416666666667,263,80.0625,NA,114.520833333333,14.7354166666667,21.4,10.8,0,62,39443,1.57188854803134,NA,NA,NA,5.75,21.75,30.58,NA,28.58,NA,NA
2020-11-15,2.58958333333333,252.625,82.3125,NA,114.5,15.7416666666667,21,11.4,0,347,187142,1.85420696583343,NA,NA,NA,6.25,22.58,32,NA,23.25,NA,NA
2020-11-16,1.75208333333333,222.0625,81.1041666666667,NA,69.5416666666667,15.7895833333333,19.7,12.9,0,208,120832,1.72139830508475,NA,NA,NA,18.12,39.25,66.67,NA,29.33,NA,NA
2020-11-17,2.04375,265.958333333333,78.1041666666667,NA,116.479166666667,14.0416666666667,20.3,9.6,0,232,132438,1.7517630891436,NA,NA,NA,22.38,43.33,77.25,NA,31.58,NA,NA
2020-11-18,2.12708333333333,264.604166666667,85,NA,106.875,13.125,19.7,9.8,0,198,107162,1.84766988298091,NA,NA,NA,13.96,34.38,55.71,NA,29.5,NA,NA
2020-11-19,2.65,290.520833333333,76.1875,NA,112.041666666667,14.8270833333333,21.8,10.4,0.2,206,116662,1.76578491711097,NA,NA,NA,13.67,33.42,54.21,NA,26.65,NA,NA
2020-11-20,2.55208333333333,293.8125,67.2083333333333,NA,71.3541666666667,11.1979166666667,17.6,6.1,0,46,29549,1.55673626857085,NA,NA,NA,7.96,32.75,44.58,NA,26.92,NA,NA
2020-11-21,2.59375,252.229166666667,65.0416666666667,NA,108.9375,8.93541666666667,16.1,4.7,0,44,27919,1.57598767864179,NA,NA,NA,8.25,35.21,47.58,NA,30.83,NA,NA
2020-11-22,2.20208333333333,264.520833333333,76.4375,NA,112.1875,8.55833333333333,16.6,4.1,0,254,147178,1.7258014105369,NA,NA,NA,9.7,39.91,54.61,NA,30.5,NA,NA
2020-11-23,2.90208333333333,276.6875,76.7708333333333,NA,110.229166666667,9.95,17.8,5.8,0,222,123976,1.79066916177325,NA,NA,NA,19.96,42.33,72.71,NA,32.33,NA,NA
2020-11-24,3.08518518518519,280.777777777778,74.4814814814815,NA,147.407407407407,9.40370370370371,17.8,5.3,0,185,111961,1.65236109002242,NA,NA,NA,37.17,55,111.62,NA,36.33,NA,NA
2020-11-26,2.9875,178.541666666667,82.7708333333333,NA,59.4583333333333,14.8333333333333,19.8,10.4,0,187,103810,1.80136788363356,NA,NA,NA,1.64,16.55,18.41,NA,NA,NA,NA
2020-11-27,4.29791666666667,44.3125,85.875,NA,49.4375,15.8125,17.7,13.6,13.1,65,46824,1.3881770032462,NA,NA,NA,1.67,16.12,17.21,NA,NA,NA,NA
2020-11-28,2.7875,130.9375,84.0625,NA,22.2291666666667,13.6270833333333,15.3,11.1,25.2,40,27042,1.47918053398417,NA,NA,NA,5.75,27.42,35.12,NA,NA,NA,NA
2020-11-29,2.11666666666667,263.416666666667,76.1875,NA,95.2708333333333,13.4520833333333,20.9,9,0,258,140804,1.83233430868441,NA,NA,NA,20.29,33.04,63.25,NA,NA,NA,NA
2020-11-30,2.08333333333333,242.375,83.8541666666667,NA,101,11.7645833333333,18,8.2,0,202,117496,1.7192074623817,NA,NA,NA,9.42,23.17,37.21,NA,19.36,NA,NA
2020-12-01,2.99375,307.895833333333,77.6875,NA,70.6666666666667,10.425,14.5,7.8,0,178,103903,1.71313629057871,NA,NA,NA,5.58,25.25,33.21,NA,14.75,NA,NA
2020-12-02,2.62083333333333,300.125,61.6458333333333,NA,106.895833333333,10.09375,14.8,3.1,0,196,113905,1.72073218910496,NA,NA,NA,4.12,26.29,31.75,NA,14,NA,NA
2020-12-03,2.84791666666667,275.208333333333,66.875,NA,104,7.99583333333333,12.7,3.5,0,161,89169,1.80556022833047,NA,NA,NA,11.46,37.54,54.67,NA,17.96,NA,NA
2020-12-04,2.1875,278.104166666667,72.5416666666667,NA,67.8333333333333,7.6125,14,1.7,0,42,26297,1.59714035821577,NA,NA,NA,3.33,18.5,22.79,NA,11.62,NA,NA
2020-12-05,3.05,290.3125,63.375,NA,88.2916666666667,6.8,12.1,1.8,0,29,18084,1.60362751603628,NA,NA,NA,1.83,8.42,10.29,NA,10.33,NA,NA
2020-12-06,2.97708333333333,282.125,64.5208333333333,NA,94.7916666666667,8.11875,12.6,3.2,0,193,109774,1.75815766939348,NA,NA,NA,16.87,31.52,56.61,NA,15.67,NA,NA
2020-12-07,2.23125,264,73.375,NA,43.8333333333333,8.97916666666667,13,5.5,1.8,46,35246,1.30511263689497,NA,NA,NA,3.08,15.25,19.67,NA,9.83,NA,NA
2020-12-08,2.87708333333333,295.5,73.1458333333333,NA,53.1666666666667,7.43541666666667,11,2.2,0,255,135739,1.87860526451499,NA,NA,NA,3.62,14.62,19.88,NA,10.71,NA,NA
2020-12-09,4.20625,289.875,58.4166666666667,NA,91.8541666666667,9.10833333333333,13.9,5,0,223,119477,1.86646802313416,NA,NA,NA,16.5,34.25,59.29,NA,15.17,NA,NA
2020-12-10,2.31666666666667,265.958333333333,70.1458333333333,NA,89.1666666666667,9.70416666666667,15.4,5,0,214,122430,1.7479375969942,NA,NA,NA,40.38,45.58,106.92,NA,20,NA,NA
2020-12-11,2.15208333333333,281.833333333333,86.3125,NA,56.5208333333333,9.37708333333333,15,6.2,1.5,63,40140,1.5695067264574,NA,NA,NA,2.12,10.5,13.46,NA,10.33,NA,NA
2020-12-12,3.93125,297.083333333333,61.5208333333333,NA,101.270833333333,12.3645833333333,17.3,6.4,0,38,22820,1.66520595968449,NA,NA,NA,4.54,24.83,31.38,NA,17.17,NA,NA
2020-12-13,2.3625,278.895833333333,72.3125,NA,89.3125,9.55625,15.8,6.3,0,291,169535,1.71645972807975,NA,NA,NA,80.21,60.83,183.33,NA,48.04,NA,NA
2020-12-14,2.00625,273.666666666667,82.5833333333333,NA,37.2083333333333,10.5875,14.5,6.3,0,250,144836,1.72609019856942,NA,NA,NA,47.67,45.54,118.5,NA,26.67,NA,NA
2020-12-15,1.98541666666667,274.354166666667,81.8125,NA,77.8541666666667,12.475,18.8,6.6,0.1,229,134888,1.6977047624696,NA,NA,NA,46.17,50,120.5,NA,29.04,NA,NA
2020-12-16,2.46875,269.895833333333,81.8958333333333,NA,97.6458333333333,9.81458333333333,17.3,5.9,0,209,125189,1.66947575266198,NA,NA,NA,25.79,47.33,86.62,NA,30.71,NA,NA
2020-12-17,2.42916666666667,208.291666666667,79.1458333333333,NA,31.625,12.7041666666667,16.4,8.1,0.6,241,135063,1.78435248735775,NA,NA,NA,18.17,42.92,70.38,NA,26.42,NA,NA
2020-12-18,1.84375,265.0625,95.8125,NA,19.2291666666667,13.0541666666667,15.7,11.3,42,67,47597,1.4076517427569,NA,NA,NA,14.83,36.54,58.92,NA,25.79,NA,NA
2020-12-19,1.94166666666667,257.416666666667,92.1666666666667,NA,83.125,11.6416666666667,16.1,8.8,0.1,51,36638,1.39199737976964,NA,NA,NA,5.33,19.29,27.38,NA,14.96,NA,NA
2020-12-20,2.125,267.958333333333,80.4166666666667,NA,88.125,11.875,16.7,8.7,0,309,166135,1.8599331868661,NA,NA,NA,8.81,28.95,42.38,NA,14.2,NA,NA
2020-12-21,2.32708333333333,269.270833333333,81.8958333333333,NA,85.5,10.1270833333333,16.1,6.7,0,239,135499,1.7638506557244,NA,NA,NA,31.75,36.29,84.5,NA,20.79,NA,NA
2020-12-22,2.70833333333333,256.25,83.7083333333333,NA,94.875,10.3145833333333,16.3,6.8,0,207,117651,1.75944105872453,NA,NA,NA,38.12,42.04,100.08,NA,29.12,NA,NA
2020-12-23,2.64791666666667,259.3125,90.25,NA,61.4375,10.8166666666667,16.4,7.6,0,239,128851,1.85485560841592,NA,NA,NA,16.71,31,56.12,NA,18.88,NA,NA
2020-12-24,1.69791666666667,275.645833333333,81.625,NA,34.8958333333333,10.8333333333333,14.9,6.4,0.1,70,48584,1.44080355672649,NA,NA,NA,1.83,7.25,9.71,NA,6.08,NA,NA
2020-12-25,3.69375,307.854166666667,48.1458333333333,NA,91.0208333333333,8.45208333333333,13,6,0,65,40793,1.59341063417743,NA,NA,NA,2.92,15,19.04,NA,10.54,NA,NA
2020-12-26,2.70625,292.895833333333,44.0625,NA,102.270833333333,6.78125,14.8,1.6,0,79,58016,1.36169332597904,NA,NA,NA,3.08,16.42,20.58,NA,8.92,NA,NA
2020-12-27,3.13333333333333,286.041666666667,63.3125,NA,59.5833333333333,5.95833333333333,11,2.3,0,305,165816,1.83938823756453,NA,NA,NA,3.62,17.79,23.08,NA,12.88,NA,NA
2020-12-28,4.1625,270.729166666667,51.6458333333333,NA,100.9375,9.67916666666667,13.1,4.2,0,301,169927,1.77134887333973,NA,NA,NA,3.58,13.71,18.96,NA,11.08,NA,NA
2020-12-29,3.95833333333333,274.645833333333,50.5625,NA,113.958333333333,9.71458333333333,14.2,5.8,0,258,145310,1.77551441745234,NA,NA,NA,3.21,11.92,16.46,NA,11.17,NA,NA
2020-12-30,4.0375,297.916666666667,56.6666666666667,NA,97.2291666666667,8.425,12.8,3.8,0,217,122434,1.77238348824673,NA,NA,NA,6.12,24.92,34.08,NA,11.67,NA,NA
2020-12-31,2.07916666666667,264.208333333333,67.4375,NA,96.5416666666667,7.71041666666667,14.1,1.3,0,52,36594,1.42099797781057,NA,NA,NA,2.33,14.21,17.67,NA,9.21,NA,NA
2021-01-01,2.31666666666667,301.479166666667,76.2083333333333,NA,16.1666666666667,6.66666666666667,8.6,3.3,4.2,73,44963,1.62355714698752,NA,NA,NA,3.88,14.46,20.29,NA,10.38,NA,NA
2021-01-02,2.75625,298.041666666667,66.3125,NA,73.6875,5.24583333333333,9.4,0.8,0,74,49531,1.49401384991218,NA,NA,NA,13.5,25.83,46.21,NA,14.88,NA,NA
2021-01-03,2.79166666666667,289.520833333333,54.625,NA,98.375,4.94375,9.6,1.4,0,350,180529,1.93874668335835,NA,NA,NA,7.42,28.46,39.79,NA,14.04,NA,NA
2021-01-04,2.225,288.729166666667,69.125,NA,98.7708333333333,3.36666666666667,11.2,-1.9,0,317,185283,1.71089630457193,NA,NA,NA,5.79,25.88,34.33,NA,14.29,NA,NA
2021-01-05,2.56875,276.979166666667,70.7916666666667,NA,84.5208333333333,3.8625,10,0.3,0,85,64086,1.32634272696065,NA,NA,NA,6.92,27.33,37.79,NA,16.12,NA,NA
2021-01-06,2.97291666666667,283.1875,67.7083333333333,NA,96.3958333333333,3.8375,10.5,-0.2,0,325,176714,1.83912989350023,NA,NA,NA,5.14,27.68,35.27,NA,15.81,NA,NA
2021-01-07,2.325,258.979166666667,68.6875,NA,35.4166666666667,4.71041666666667,7.8,2.1,0.5,286,161128,1.77498634625888,NA,NA,NA,9.71,31.33,46.25,NA,22.58,NA,NA
2021-01-08,2.93125,275.0625,63.25,NA,60.4375,4.4,7.6,1.6,0,72,52352,1.37530562347188,NA,NA,NA,1.79,12.96,15.33,NA,4.88,NA,NA
2021-01-09,4.17708333333333,91.875,76.1666666666667,NA,13.2708333333333,6.39375,8.3,2.7,26,77,51128,1.50602409638554,NA,NA,NA,2.21,16.17,19.42,NA,8.08,NA,NA
2021-01-10,2.67916666666667,225.604166666667,78.3958333333333,NA,14.8333333333333,6.675,8.3,4.8,5.8,453,214672,2.11019601997466,NA,NA,NA,6.75,18.5,28.54,NA,12.12,NA,NA
2021-01-11,3.69375,310.75,69.4791666666667,NA,105.104166666667,4.77291666666667,8.4,2.4,0,354,191850,1.84519155590305,NA,NA,NA,2.75,14.46,18.54,NA,12.04,NA,NA
2021-01-12,4.59375,311.979166666667,61.5,NA,111.1875,4.17916666666667,8.9,1.8,0,275,161682,1.70086960824334,NA,NA,NA,3.12,14.92,19.38,NA,11.88,NA,NA
2021-01-13,4.49791666666667,304.854166666667,67.5416666666667,NA,110.3125,6.56458333333333,11.3,2.6,0,290,159043,1.82340624862459,NA,NA,NA,4.62,17.92,24.83,NA,11.42,NA,NA
2021-01-14,4.28541666666667,306.4375,71.125,NA,114.604166666667,6.49791666666667,10.5,4.3,0,312,170880,1.82584269662921,NA,NA,NA,14.5,29.17,51.17,NA,14.54,NA,NA
2021-01-15,3.20625,267.166666666667,73.8125,NA,76.7083333333333,6.6125,13.4,3.1,0,88,60126,1.46359312111233,NA,NA,NA,3.88,20.29,26.04,NA,13.92,NA,NA
2021-01-16,2.875,294,66.5833333333333,NA,110.875,7.28333333333333,13.8,3.2,0,43,31209,1.37780768368099,NA,NA,NA,3.17,24.42,29,NA,14.88,NA,NA
2021-01-17,2.23541666666667,277.229166666667,65.2291666666667,NA,112.541666666667,8.61875,17,3.6,0,401,197126,2.03423191258383,NA,NA,NA,39.71,47.52,108.05,NA,29.33,NA,NA
2021-01-18,2.06041666666667,269.166666666667,81.3541666666667,NA,49.0833333333333,8.47291666666667,12.7,5.4,0,334,176844,1.8886702404379,NA,NA,NA,19.29,35.62,65.08,NA,23.83,NA,NA
2021-01-19,3.23,281.475,81.5625,NA,111.5625,8.31041666666667,15.5,3.4,0,287,161798,1.77381673444666,NA,NA,NA,19.92,40.67,70.79,NA,31,NA,NA
2021-01-20,2.3,244.625,82.6041666666667,NA,46.25,9.42083333333333,13.7,6.2,0,310,170398,1.81927017922746,NA,NA,NA,24.92,43.58,81.62,NA,25.17,NA,NA
2021-01-21,2.91041666666667,269.854166666667,78.3333333333333,NA,94.2291666666667,10.3541666666667,16.9,4.5,0,320,176805,1.80990356607562,NA,NA,NA,3.17,17.25,22.12,NA,10.17,NA,NA
2021-01-22,5.07916666666667,272.270833333333,62.1458333333333,NA,60.6458333333333,12.0895833333333,15.8,8.4,5.5,80,54482,1.46837487610587,NA,NA,NA,2.38,11.75,15,NA,7.08,NA,NA
2021-01-23,3.60416666666667,247.5625,56.8541666666667,NA,99.3125,10.9875,15.2,5.8,0,55,36309,1.51477595086618,NA,NA,NA,1.75,9.12,11.46,NA,10.67,NA,NA
2021-01-24,3.57083333333333,269.916666666667,59.2083333333333,NA,108.75,12.5479166666667,16.7,7.5,0.1,429,204454,2.09827149383235,NA,NA,NA,2.6,16.25,19.95,NA,12.59,NA,NA
2021-01-25,3,213.063829787234,65.8125,NA,49.5208333333333,11.4479166666667,15.7,8.4,0,324,176880,1.83175033921303,NA,NA,NA,4,24.68,30.64,NA,21.21,NA,NA
2021-01-26,1.99583333333333,226.104166666667,79.7916666666667,NA,95.4583333333333,9.7125,13.1,6.2,0,293,172907,1.69455256293846,NA,NA,NA,35.88,51.21,105.79,NA,36.92,NA,NA
2021-01-27,2.18125,271.75,69.9583333333333,NA,121.875,9.80625,18,5.5,0,299,150518,1.98647337859924,NA,NA,NA,46.12,48.79,119.12,NA,33.79,NA,NA
2021-01-28,1.62916666666667,218.979166666667,82.9166666666667,NA,102.791666666667,11.875,20.4,7.5,0,362,187069,1.93511485067007,NA,NA,NA,15.79,30.83,54.58,NA,24.5,NA,NA
2021-01-29,1.95208333333333,251.166666666667,76.9791666666667,NA,106.958333333333,14.3208333333333,22.5,7.3,0,78,56486,1.38087313670644,NA,NA,NA,7.54,21.83,33.08,NA,17.29,NA,NA
2021-01-30,3.48541666666667,295.770833333333,64.8125,NA,100.708333333333,13.5208333333333,19.3,7.7,0,51,35458,1.43832139432568,NA,NA,NA,1.54,5.12,7,NA,14.62,NA,NA
2021-01-31,5.22083333333333,307.4375,54.1458333333333,NA,104.979166666667,13.8354166666667,18.1,8.5,0,428,203984,2.09820378068868,NA,NA,NA,2.46,13.17,16.67,NA,22.88,NA,NA
2021-02-01,3.80833333333333,290.75,52.8958333333333,NA,134.895833333333,15.7854166666667,20.7,8.7,0.1,366,177989,2.05630685042334,NA,NA,NA,10.25,32.46,48,NA,27.21,NA,NA
2021-02-02,2.3,251.270833333333,69.6041666666667,NA,131.229166666667,13.5354166666667,18.9,7.5,0,310,163499,1.89603606138264,NA,NA,NA,14.29,37.14,58.57,NA,26.35,NA,NA
2021-02-03,2.3875,209.020833333333,76.875,NA,104.729166666667,12.85,19.3,7.4,0,315,166058,1.89692757952041,NA,NA,NA,21.58,37.17,69.42,NA,24.75,NA,NA
2021-02-04,1.4,236.083333333333,84.6666666666667,NA,100.125,11.7458333333333,16.6,7.4,0,313,157656,1.9853351600954,NA,NA,NA,3.38,26,29.96,NA,20.29,NA,NA
2021-02-05,2.40208333333333,119.8125,81.2083333333333,NA,107.083333333333,13.0291666666667,16.5,10.7,0,67,40732,1.64489836001178,NA,NA,NA,2.25,19.75,21.88,NA,111.29,NA,NA
2021-02-06,3.17083333333333,181.0625,78.0208333333333,NA,96.2916666666667,14.15625,17,8.6,0,55,39395,1.39611625840843,NA,NA,NA,1.25,11.54,11.67,NA,11.12,NA,NA
2021-02-07,2.73333333333333,273.708333333333,68.125,NA,101.729166666667,10.475,13.7,4.9,0.6,370,187524,1.97308077899362,NA,NA,NA,9.46,34.04,47.71,NA,14.29,NA,NA
2021-02-08,1.96666666666667,281.604166666667,75.5208333333333,NA,50.2916666666667,9.58333333333333,14,4.9,1.6,311,159241,1.95301461307075,NA,NA,NA,7.38,28.75,39.25,NA,16.75,NA,NA
2021-02-09,3.04791666666667,248,76.125,NA,63.8333333333333,10.375,15.4,3.9,0.4,246,136228,1.80579616525237,NA,NA,NA,2.71,20.62,23.54,NA,9.46,NA,NA
2021-02-10,2.94583333333333,277.854166666667,62.2291666666667,NA,119.104166666667,11.7020833333333,15.8,7.2,0,265,139524,1.8993148132221,NA,NA,NA,8.67,35,47.67,NA,16.08,NA,NA
2021-02-11,2.50208333333333,275.875,70.6875,NA,149.708333333333,10.4854166666667,16.5,6.1,0,258,145380,1.77465951300041,NA,NA,NA,53,55.5,136.04,NA,32.17,NA,NA
2021-02-12,1.95208333333333,233.895833333333,79.2916666666667,NA,64.1666666666667,11.6104166666667,16.2,8.5,1.4,63,40891,1.54068132351862,NA,NA,NA,2.42,17.33,19.96,NA,14.54,NA,NA
2021-02-13,2.42916666666667,214.083333333333,84.0833333333333,NA,144.875,11.6104166666667,16.4,6.5,0.1,53,35400,1.49717514124294,NA,NA,NA,1.08,12.79,12.17,NA,17.42,NA,NA
2021-02-14,3.08125,126.020833333333,78.875,NA,17.8958333333333,9.4,12,7.8,0.9,324,182518,1.77516738075149,NA,NA,NA,3,28.46,32,NA,22.17,NA,NA
2021-02-15,1.51041666666667,283.729166666667,80.0625,NA,30.125,9.50416666666667,11.7,7.7,0.7,301,159078,1.89215353474396,NA,NA,NA,2.62,25.42,28.17,NA,16.21,NA,NA
2021-02-16,3.84166666666667,246.479166666667,84.9166666666667,NA,91.0208333333333,11.09375,14.2,5.2,0.2,285,162155,1.75757762634516,NA,NA,NA,17.71,34.62,61.17,NA,22.75,NA,NA
2021-02-17,2.6375,264.583333333333,85.8125,NA,153.083333333333,10.8208333333333,16.2,6.7,0,249,142303,1.74978742542322,NA,NA,NA,3.67,34.25,39.04,NA,24.08,NA,NA
